id,id_image,gardiner_code,x,y,width,height,col_index,row_index
1938,1,611,5725.15,2160.38,79.68,23.57,12,10
1939,1,87,5722.72,2183.14,102.43,31.71,12,11
1940,1,353,5720.28,2218.1,108.94,13.82,12,12
1941,1,542,5720.28,2233.54,110.56,31.71,12,13
1942,1,294,5747.61,2261.61,46.35,92.7,12,14
1943,1,242,5715.92,2334.43,115.13,94.82,12,15
1944,1,462,5748.65,2431.51,46.28,83.53,12,16
1945,1,493,5745.27,2519.55,69.98,53.06,12,17
1946,1,87,5723.82,2570.35,111.75,30.48,12,18
1948,1,294,5739.62,2600.83,40.64,83.53,12,19
1947,1,462,5788.16,2603.08,40.64,74.5,12,20
1949,1,422,5755.43,2685.48,63.21,53.06,12,21
1950,1,602,5730.59,2738.54,109.5,36.12,12,22
1951,1,353,5727.21,2774.66,119.65,18.06,12,23
1952,1,557,5788.16,2792.72,51.93,84.66,12,24
1953,1,126,5728.34,2794.98,63.21,74.5,12,25
1954,1,388,5731.72,2877.38,119.65,15.8,12,26
1919,1,294,5693.16,2892.26,33.17,79.02,12,27
1955,1,461,5729.46,2893.18,114.01,104.98,12,28
1957,1,229,5708.02,2994.77,93.69,57.57,12,29
1958,1,209,5719.31,3053.47,110.62,80.14,12,30
1959,1,348,5744.14,3125.71,80.14,68.85,12,31
1960,1,48,5720.43,3195.69,128.69,80.15,12,32
1961,1,34,5738.49,3273.58,117.4,91.43,12,33
1886,1,496,5591.23,1711.35,110.16,55.8,13,0
1887,1,611,5608.4,1759.99,87.27,28.62,13,1
1888,1,242,5597.13,1783.52,114.13,95.92,13,2
1889,1,126,5627.54,1879.65,73.16,62.86,13,3
1890,1,114,5595.59,1939.42,117.47,30.91,13,4
1891,1,595,5628.57,1972.39,49.46,15.46,13,5
1892,1,427,5610.02,1987.85,96.86,86.56,13,6
1893,1,462,5655.36,2062.04,49.46,81.4,13,7
1894,1,126,5613.11,2066.16,66.98,77.28,13,8
1895,1,242,5601.77,2144.47,107.17,86.56,13,9
1896,1,294,5677.0,2158.9,40.18,78.31,13,10
1897,1,627,5686.33,2232.76,38.04,71.22,13,11
1899,1,611,5617.06,2313.74,84.88,22.44,13,12
1901,1,586,5619.99,2333.25,32.19,31.22,13,13
1900,1,557,5670.72,2337.15,48.78,79.02,13,14
1902,1,595,5619.01,2365.44,40.98,14.64,13,15
1903,1,570,5611.21,2382.03,59.51,31.22,13,16
1904,1,353,5607.3,2413.25,110.25,16.58,13,17
1905,1,595,5637.55,2428.86,52.68,14.63,13,18
1906,1,462,5676.57,2439.59,37.07,79.02,13,19
1907,1,126,5619.99,2440.56,71.22,76.1,13,20
1908,1,621,5657.06,2521.54,79.02,39.02,13,21
1909,1,595,5610.23,2539.1,51.71,21.46,13,22
1910,1,391,5621.94,2561.53,95.61,57.56,13,23
1911,1,371,5620.96,2583.97,61.46,37.08,13,24
1912,1,560,5617.06,2626.9,115.12,48.78,13,25
1913,1,595,5648.28,2676.65,62.44,19.52,13,26
1914,1,108,5609.26,2698.12,146.33,35.12,13,27
1915,1,87,5623.89,2735.19,106.34,24.39,13,28
1916,1,242,5615.11,2758.6,119.02,95.61,13,29
1917,1,353,5623.89,2854.21,92.68,18.54,13,30
1918,1,388,5623.89,2875.67,103.41,14.64,13,31
1920,1,14,5610.23,2888.36,89.75,80.97,13,32
1921,1,393,5625.84,2973.23,90.73,50.73,13,33
1922,1,393,5633.65,3028.84,78.04,57.56,13,34
1924,1,294,5630.72,3085.42,32.19,72.2,13,35
1923,1,294,5671.69,3085.42,37.08,76.1,13,36
1925,1,26,5616.08,3149.81,107.32,104.39,13,37
1926,1,393,5637.55,3254.2,88.78,59.51,13,38
1927,1,87,5628.77,3321.51,103.41,25.37,13,39
1847,1,87,5500.79,1726.89,95.28,27.83,14,0
1848,1,621,5505.85,1755.56,85.16,46.37,14,1
1849,1,602,5500.79,1796.03,90.22,32.04,14,2
1850,1,561,5494.04,1833.13,117.2,45.53,14,3
1851,1,242,5488.98,1871.07,125.64,94.44,14,4
1852,1,13,5497.41,1962.14,104.56,79.26,14,5
1853,1,542,5499.94,2044.77,91.91,21.92,14,6
1854,1,353,5501.63,2071.75,107.93,15.18,14,7
1855,1,87,5505.0,2086.08,104.56,27.83,14,8
1856,1,621,5510.9,2113.91,86.85,48.9,14,9
1857,1,602,5504.16,2161.13,101.18,32.04,14,10
1858,1,561,5497.41,2198.23,113.83,48.9,14,11
1898,1,5,5580.96,2234.71,108.29,68.3,14,12
1859,1,242,5494.88,2236.17,118.05,106.24,14,13
1860,1,13,5507.53,2336.51,107.09,84.32,14,14
1861,1,87,5513.43,2422.51,101.19,30.36,14,15
1862,1,353,5512.59,2455.4,95.28,11.8,14,16
1863,1,542,5510.91,2470.57,98.65,26.99,14,17
1864,1,87,5515.12,2499.24,94.44,26.98,14,18
1865,1,621,5513.43,2527.07,86.85,43.84,14,19
1866,1,602,5513.43,2570.07,102.03,40.47,14,20
1867,1,561,5505.85,2613.07,125.63,53.12,14,21
1868,1,242,5510.9,2651.86,112.99,112.98,14,22
1869,1,13,5513.43,2764.84,107.93,90.22,14,23
1870,1,353,5510.9,2855.91,107.93,16.86,14,24
1872,1,595,5515.12,2876.14,32.88,16.87,14,25
1871,1,595,5563.18,2878.67,41.32,15.18,14,26
1873,1,212,5503.03,2888.58,118.58,95.5,14,27
1874,1,175,5513.52,2970.43,115.44,70.31,14,28
1875,1,353,5515.62,3045.99,111.24,15.74,14,29
1877,1,371,5524.02,3064.88,50.37,41.97,14,30
1876,1,586,5577.54,3064.88,33.58,36.73,14,31
1878,1,542,5514.57,3104.76,102.84,33.58,14,32
1880,1,212,5506.62,3132.59,77.26,78.98,14,33
1879,1,173,5577.01,3137.74,42.92,70.39,14,34
1881,1,595,5544.39,3206.42,44.64,17.16,14,35
1882,1,602,5525.5,3221.87,104.73,41.2,14,36
1844,1,294,5490.63,3257.94,30.35,71.75,14,37
1883,1,114,5518.81,3262.27,117.78,36.42,14,38
1884,1,388,5523.67,3299.91,109.28,19.42,14,39
1885,1,242,5527.31,3313.26,108.06,76.5,14,40
1797,1,258,5377.67,1719.09,114.52,86.48,15,0
1800,1,475,5462.89,1750.59,19.76,60.69,15,1
1801,1,294,5419.14,1754.82,32.46,72.46,15,2
1802,1,353,5379.62,1831.98,112.91,16.47,15,3
1799,1,169,5382.59,1843.71,106.87,56.41,15,4
1803,1,371,5433.05,1872.66,54.92,37.1,15,5
1798,1,607,5401.14,1875.62,20.78,34.14,15,6
1804,1,353,5384.81,1911.99,103.9,15.59,15,7
1805,1,169,5385.55,1926.09,104.65,53.44,15,8
1806,1,622,5434.54,1955.03,54.92,48.24,15,9
1807,1,595,5393.72,1986.95,43.04,13.36,15,10
1810,1,586,5450.86,2001.05,28.21,28.94,15,11
1809,1,586,5428.6,2003.27,24.49,30.43,15,12
1808,1,586,5398.17,2005.5,30.43,28.95,15,13
1811,1,10,5392.23,2035.19,113.55,73.47,15,14
1812,1,44,5384.07,2101.98,114.29,95.72,15,15
1813,1,624,5386.3,2196.23,110.58,29.69,15,16
1814,1,103,5389.26,2218.5,97.97,28.94,15,17
1815,1,418,5392.98,2245.22,105.38,21.52,15,18
1816,1,621,5400.4,2261.54,88.31,51.21,15,19
1817,1,274,5383.33,2293.46,118.0,38.59,15,20
1818,1,595,5421.18,2326.11,49.72,20.04,15,21
1819,1,196,5389.2,2343.75,113.85,28.98,15,22
1820,1,87,5396.79,2374.11,100.74,22.76,15,23
1821,1,121,5398.86,2396.87,104.19,39.33,15,24
1822,1,274,5394.72,2436.2,100.74,33.81,15,25
1823,1,87,5395.41,2462.42,109.02,32.43,15,26
1824,1,462,5457.51,2492.09,37.26,75.89,15,27
1825,1,126,5404.38,2497.61,62.1,71.75,15,28
1826,1,621,5434.05,2572.12,70.38,43.47,15,29
1827,1,595,5394.72,2598.34,34.5,15.18,15,30
1828,1,375,5395.41,2611.45,109.02,75.21,15,31
1829,1,549,5396.79,2682.52,113.84,93.83,15,32
1830,1,595,5437.5,2716.32,42.09,20.01,15,33
1831,1,547,5456.82,2739.78,52.43,50.37,15,34
1832,1,607,5421.63,2741.85,18.63,46.92,15,35
1833,1,353,5394.03,2790.15,117.98,16.56,15,36
1834,1,595,5443.02,2806.02,39.33,16.56,15,37
1835,1,420,5408.52,2821.2,91.77,83.48,15,38
1836,1,108,5403.69,2906.75,126.26,32.43,15,39
1781,1,294,5363.95,2930.74,38.06,73.03,15,40
1837,1,34,5413.35,2935.73,108.32,93.14,15,41
1838,1,108,5402.31,3031.63,122.12,32.43,15,42
1839,1,353,5412.66,3066.13,109.01,16.56,15,43
1840,1,13,5412.66,3083.38,104.87,91.07,15,44
1841,1,351,5413.35,3165.48,104.18,53.13,15,45
1843,1,607,5423.7,3205.5,22.77,40.71,15,46
1842,1,595,5457.51,3231.03,42.09,13.11,15,47
1845,1,242,5396.79,3244.83,123.5,86.93,15,48
1846,1,13,5416.92,3322.81,95.22,59.61,15,49
1752,1,560,5273.44,1723.13,96.69,48.35,16,0
1753,1,595,5309.44,1768.39,47.31,17.49,16,1
1754,1,356,5274.46,1790.0,101.84,31.88,16,2
1756,1,356,5272.41,1845.54,104.92,29.83,16,3
1757,1,274,5259.04,1874.34,124.46,38.06,16,4
1758,1,595,5305.32,1899.03,49.38,18.51,16,5
1759,1,205,5258.01,1915.49,140.92,84.35,16,6
1760,1,602,5275.49,1994.69,98.75,37.03,16,7
1761,1,611,5281.66,2036.87,92.58,22.63,16,8
1762,1,102,5277.55,2062.58,113.15,40.12,16,9
1763,1,114,5271.38,2098.58,113.15,31.89,16,10
1764,1,87,5279.61,2127.38,99.77,28.81,16,11
1765,1,104,5275.49,2153.1,105.95,33.94,16,12
1766,1,353,5281.66,2184.99,102.87,17.48,16,13
1767,1,388,5285.78,2202.47,101.83,18.52,16,14
1768,1,353,5280.64,2216.87,109.03,23.66,16,15
1770,1,595,5331.04,2238.48,46.29,17.48,16,16
1769,1,595,5277.55,2243.62,50.4,18.51,16,17
1771,1,212,5270.35,2253.91,115.21,91.54,16,18
1772,1,175,5277.55,2329.0,115.21,77.14,16,19
1751,1,353,5277.55,2407.17,111.09,15.43,16,20
1773,1,586,5349.55,2416.43,28.81,45.26,16,21
1774,1,371,5282.69,2424.66,56.58,32.91,16,22
1775,1,388,5275.49,2462.72,114.18,18.51,16,23
1776,1,87,5276.52,2485.35,116.24,28.8,16,24
1777,1,353,5282.69,2517.23,101.84,16.46,16,25
1778,1,542,5275.49,2535.75,116.24,27.77,16,26
1790,1,621,5287.84,2563.52,70.97,42.18,16,27
1789,1,462,5356.75,2565.58,31.89,76.12,16,28
1791,1,353,5274.46,2605.7,77.15,17.48,16,29
1792,1,83,5290.92,2623.18,97.72,69.95,16,30
1793,1,235,5280.64,2670.5,117.26,93.6,16,31
1794,1,87,5292.98,2761.02,104.92,26.74,16,32
1795,1,34,5301.21,2786.73,102.86,84.35,16,33
1796,1,87,5296.06,2875.2,98.75,27.77,16,34
1779,1,353,5297.09,2907.08,100.81,13.38,16,35
1780,1,353,5296.07,2921.48,105.94,15.43,16,36
1782,1,87,5296.06,2940.0,69.95,29.83,16,37
1783,1,616,5302.24,2971.89,49.37,29.83,16,38
1784,1,41,5289.89,3002.74,117.27,105.95,16,39
1785,1,384,5294.01,3109.72,110.06,16.46,16,40
1786,1,386,5284.75,3127.21,123.44,29.83,16,41
1787,1,462,5323.84,3157.04,41.14,84.35,16,42
1788,1,34,5302.24,3235.21,99.77,99.78,16,43
1712,1,209,5158.29,1720.57,103.31,80.17,17,0
1713,1,348,5168.21,1721.39,33.88,33.06,17,1
1714,1,595,5191.35,1797.43,49.59,17.36,17,2
1715,1,26,5166.55,1807.35,96.7,93.39,17,3
1755,1,274,5253.89,1816.74,129.61,38.06,17,4
1716,1,602,5166.55,1899.92,89.26,33.06,17,5
1717,1,242,5157.46,1930.5,105.79,93.39,17,6
1718,1,417,5232.67,1949.51,36.37,73.55,17,7
1719,1,14,5169.03,2024.72,100.83,92.56,17,8
1720,1,353,5168.21,2118.94,106.61,14.05,17,9
1721,1,393,5178.95,2133.81,79.34,58.69,17,10
1722,1,388,5174.82,2193.32,103.31,18.18,17,11
1723,1,595,5204.57,2213.16,43.8,14.87,17,12
1724,1,104,5174.82,2216.46,95.04,33.89,17,13
1725,1,540,5173.16,2253.66,83.48,62.81,17,14
1727,1,242,5158.29,2305.72,124.8,109.1,17,15
1726,1,595,5233.5,2375.98,41.32,14.87,17,16
1728,1,14,5179.78,2413.17,104.96,98.35,17,17
1729,1,611,5189.69,2514.83,75.21,23.97,17,18
1730,1,462,5232.67,2541.28,38.85,68.59,17,19
1731,1,126,5193.0,2542.93,60.33,71.08,17,20
1732,1,557,5239.28,2609.87,42.98,79.35,17,21
1733,1,595,5193.0,2628.88,40.5,16.53,17,22
1734,1,167,5184.73,2645.41,70.26,30.58,17,23
1735,1,14,5181.43,2675.17,109.1,90.91,17,24
1736,1,87,5178.95,2768.56,108.27,28.93,17,25
1737,1,209,5189.69,2795.84,104.97,78.51,17,26
1738,1,348,5194.65,2798.32,45.46,34.71,17,27
1739,1,26,5178.12,2875.18,115.71,90.09,17,28
1740,1,602,5199.61,2968.57,90.09,32.24,17,29
1741,1,353,5199.61,3008.24,100.83,13.23,17,30
1742,1,242,5176.47,3022.3,118.19,100.83,17,31
1743,1,417,5251.68,3039.65,43.8,90.09,17,32
1744,1,14,5190.52,3126.43,104.96,88.44,17,33
1745,1,388,5182.26,3223.13,122.32,19.01,17,34
1746,1,353,5190.52,3243.8,105.79,14.87,17,35
1747,1,87,5193.0,3260.33,106.62,22.31,17,36
1749,1,210,5190.52,3282.64,128.11,76.04,17,37
1748,1,595,5209.53,3285.95,45.46,13.22,17,38
1750,1,104,5197.13,3353.72,91.74,30.58,17,39
1676,1,87,5044.39,1717.42,109.61,35.55,18,0
1677,1,621,5065.13,1747.04,85.91,42.96,18,1
1678,1,602,5056.24,1785.56,108.13,32.58,18,2
1679,1,561,5054.76,1821.11,137.75,56.28,18,3
1680,1,242,5048.83,1853.69,122.95,109.61,18,4
1681,1,13,5057.72,1958.86,114.06,81.47,18,5
1682,1,542,5065.13,2038.85,105.16,28.14,18,6
1683,1,353,5059.2,2071.43,115.54,14.81,18,7
1684,1,87,5056.24,2081.8,119.98,31.11,18,8
1685,1,621,5065.13,2108.46,93.31,51.85,18,9
1686,1,602,5056.24,2155.86,112.57,34.07,18,10
1687,1,561,5056.24,2195.85,122.94,53.33,18,11
1688,1,242,5053.28,2229.92,122.94,99.25,18,12
1689,1,13,5060.68,2326.2,117.02,93.32,18,13
1690,1,87,5066.61,2412.11,105.17,29.63,18,14
1691,1,353,5063.65,2441.74,117.01,14.81,18,15
1692,1,542,5060.68,2460.99,122.95,26.67,18,16
1693,1,87,5063.65,2486.17,124.42,29.63,18,17
1694,1,621,5076.98,2512.84,88.87,51.84,18,18
1695,1,602,5062.17,2558.75,112.57,37.03,18,19
1696,1,561,5062.17,2595.78,128.86,66.66,18,20
1697,1,242,5069.57,2641.7,119.98,97.76,18,21
1698,1,13,5056.24,2735.02,128.87,87.39,18,22
1699,1,87,5079.94,2819.45,106.65,29.62,18,23
1700,1,353,5071.05,2843.15,115.54,20.73,18,24
1701,1,353,5065.13,2860.92,127.38,20.74,18,25
1702,1,448,5128.82,2877.22,63.69,85.91,18,26
1703,1,607,5090.31,2893.51,25.18,65.17,18,27
1704,1,388,5071.05,2960.16,127.39,22.22,18,28
1705,1,238,5068.09,2982.38,134.79,66.66,18,29
1706,1,209,5067.85,3025.42,122.94,81.3,18,30
1707,1,209,5071.54,3095.11,120.46,86.05,18,31
1710,1,41,5084.35,3162.3,114.39,111.88,18,32
1711,1,104,5076.81,3267.9,111.88,43.99,18,33
1708,1,542,5078.07,3310.64,114.39,32.68,18,34
1671,1,294,5033.85,3322.92,32.09,66.65,18,35
1709,1,353,5075.55,3347.09,119.42,21.37,18,36
955,1,475,5004.9,1749.05,27.09,60.95,19,0
956,1,294,4964.27,1755.82,36.12,81.27,19,1
957,1,353,4933.79,1833.71,117.39,22.57,19,2
958,1,169,4934.92,1847.25,107.23,72.25,19,3
959,1,371,4984.58,1885.63,59.83,33.86,19,4
960,1,607,4959.75,1886.76,16.93,31.61,19,5
1634,1,353,4938.46,1920.73,108.57,16.77,19,6
1635,1,169,4930.48,1934.31,110.16,62.26,19,7
1636,1,622,4980.64,1958.85,67.3,50.87,19,8
1637,1,595,4947.07,1990.15,45.39,18.0,19,9
1639,1,586,4973.6,2008.93,28.95,31.3,19,10
1640,1,586,5008.81,2008.93,30.52,29.74,19,11
1638,1,586,4942.38,2012.06,30.51,28.17,19,12
1641,1,10,4940.03,2044.15,126.76,75.12,19,13
1642,1,44,4940.73,2113.79,123.72,99.38,19,14
1643,1,533,4947.07,2199.86,110.26,67.3,19,15
1644,1,103,4954.04,2246.03,107.2,36.78,19,16
1646,1,242,4937.68,2276.55,107.2,77.47,19,17
1645,1,417,5012.02,2288.29,35.92,64.16,19,18
1647,1,621,4966.63,2366.54,82.95,46.95,19,19
1648,1,274,4943.08,2404.1,122.85,41.47,19,20
1649,1,595,4990.11,2437.74,50.08,14.87,19,21
1650,1,196,4952.47,2453.39,124.42,30.52,19,22
1651,1,87,4955.68,2481.56,102.51,31.3,19,23
1652,1,121,4961.94,2513.65,102.51,35.21,19,24
1653,1,274,4939.17,2552.77,121.36,41.48,19,25
1654,1,87,4950.12,2585.64,119.02,27.38,19,26
1655,1,462,5012.72,2612.24,36.86,79.03,19,27
1656,1,126,4958.03,2614.59,71.99,73.55,19,28
1661,1,621,5003.41,2693.62,59.39,39.13,19,29
1662,1,595,4959.59,2713.19,39.13,17.99,19,30
1663,1,375,4956.38,2728.84,107.21,75.12,19,31
1664,1,549,4959.66,2800.34,114.06,77.02,19,32
1657,1,595,4996.82,2831.64,54.31,16.05,19,33
1658,1,547,4988.18,2847.69,55.54,43.2,19,34
1659,1,353,4963.49,2888.42,106.16,22.22,19,35
1660,1,595,4984.47,2908.17,55.55,18.52,19,36
1665,1,420,4970.9,2919.28,99.98,80.24,19,37
1666,1,108,4962.26,2998.28,120.96,35.8,19,38
1667,1,34,4961.02,3034.08,116.03,80.23,19,39
1674,1,108,4956.08,3115.54,130.85,38.27,19,40
1668,1,353,4954.85,3155.04,124.67,20.99,19,41
1672,1,13,4977.07,3171.09,98.75,86.4,19,42
1673,1,351,4970.9,3245.15,113.56,50.61,19,43
1670,1,607,4979.54,3289.59,18.51,30.86,19,44
1669,1,595,5016.57,3300.7,39.5,14.81,19,45
1675,1,242,4956.08,3313.04,98.75,70.36,19,46
1512,1,34,4829.03,1716.69,103.56,86.3,20,0
954,1,258,4927.02,1718.57,110.62,92.56,20,1
1513,1,388,4829.03,1806.97,99.58,18.59,20,2
1514,1,87,4827.7,1820.25,100.91,35.85,20,3
1515,1,103,4833.01,1852.12,99.58,33.19,20,4
1517,1,607,4842.31,1883.98,25.22,43.82,20,5
1516,1,363,4870.19,1891.95,55.76,29.21,20,6
1519,1,87,4830.36,1972.94,103.56,31.87,20,7
1520,1,353,4837.0,1999.5,103.56,18.58,20,8
1521,1,542,4837.0,2018.08,99.58,30.54,20,9
721,1,388,4831.3,2084.06,111.3,22.77,20,10
723,1,34,4846.48,2125.38,106.24,82.63,20,11
724,1,87,4837.21,2209.69,107.92,31.2,20,12
725,1,353,4843.11,2245.11,102.02,12.65,20,13
726,1,14,4843.11,2261.97,116.36,86.01,20,14
727,1,353,4836.36,2353.04,121.42,17.7,20,15
728,1,294,4877.68,2373.27,43.0,82.63,20,16
729,1,87,4848.17,2455.06,107.08,27.82,20,17
730,1,616,4874.31,2487.94,44.68,26.99,20,18
731,1,41,4844.79,2522.51,121.42,95.28,20,19
732,1,602,4848.17,2616.11,96.96,29.51,20,20
733,1,384,4845.64,2652.36,113.83,14.34,20,21
734,1,386,4847.32,2666.7,112.15,32.88,20,22
735,1,462,4874.31,2699.58,43.0,89.38,20,23
736,1,34,4846.71,2796.48,112.38,110.98,20,24
1522,1,104,4728.43,1713.59,102.9,36.51,21,0
1523,1,212,4730.64,1743.46,96.26,87.41,21,1
1524,1,290,4773.79,1827.55,60.86,84.09,21,2
1525,1,607,4743.92,1835.3,32.09,46.47,21,3
1526,1,392,4727.32,1889.51,57.54,24.35,21,4
1527,1,307,4732.86,1912.75,100.68,73.02,21,5
1518,1,560,4826.37,1923.81,110.21,43.82,21,6
1555,1,352,4794.94,1984.02,40.12,29.83,21,7
1528,1,611,4730.64,1987.99,61.96,25.45,21,8
1529,1,542,4735.07,2010.12,100.69,37.62,21,9
720,1,258,4822.03,2047.8,104.55,46.38,21,10
1530,1,388,4728.43,2051.06,113.96,14.38,21,11
1556,1,595,4766.14,2063.22,45.26,14.4,21,12
1557,1,531,4754.68,2076.5,75.68,70.37,21,13
722,1,274,4825.4,2100.08,113.83,37.1,21,14
1558,1,104,4730.78,2136.25,119.49,39.83,21,15
1560,1,462,4732.1,2169.45,46.47,77.0,21,16
1559,1,126,4782.56,2170.77,61.07,70.37,21,17
1561,1,278,4732.1,2238.49,102.24,31.86,21,18
1562,1,602,4733.43,2261.06,107.55,38.5,21,19
1563,1,34,4740.07,2296.91,104.89,82.32,21,20
1564,1,557,4795.84,2375.24,47.79,83.65,21,21
1565,1,126,4741.4,2377.9,58.42,75.68,21,22
1566,1,388,4732.1,2454.91,115.52,18.59,21,23
1567,1,388,4766.62,2473.5,51.79,13.27,21,24
1568,1,461,4749.36,2486.77,106.22,104.89,21,25
1569,1,104,4744.05,2570.42,107.55,42.49,21,26
1570,1,126,4774.59,2610.25,71.7,66.39,21,27
1571,1,229,4737.42,2676.64,116.84,73.02,21,28
1572,1,209,4738.74,2737.72,118.17,83.64,21,29
1573,1,571,4757.33,2817.38,91.61,67.71,21,30
1574,1,48,4736.09,2881.11,134.1,82.32,21,31
1575,1,236,4742.73,2951.48,130.11,73.03,21,32
1576,1,34,4762.64,3012.56,120.83,86.3,21,33
1577,1,274,4741.4,3092.22,130.12,46.47,21,34
1578,1,348,4789.2,3120.1,54.43,38.51,21,35
1579,1,209,4754.68,3158.61,114.18,77.01,21,36
1580,1,595,4794.51,3227.65,47.8,19.91,21,37
1581,1,598,4753.35,3250.22,106.22,33.19,21,38
1582,1,602,4759.99,3280.76,100.9,37.18,21,39
1583,1,560,4754.68,3321.92,115.51,42.49,21,40
1584,1,41,4626.05,1720.25,111.98,97.76,22,0
1588,1,294,4690.08,1899.53,44.0,74.17,22,1
1590,1,212,4627.23,1972.44,98.05,86.74,22,2
1594,1,607,4642.31,2117.0,20.11,36.46,22,3
1593,1,595,4675.0,2129.57,43.99,18.86,22,4
1596,1,595,4662.42,2196.19,49.03,18.86,22,5
1598,1,462,4628.48,2210.02,41.49,80.45,22,6
1597,1,163,4683.79,2210.02,60.34,81.71,22,7
1599,1,87,4627.23,2290.47,111.88,31.43,22,8
1601,1,393,4642.31,2352.07,82.97,59.08,22,9
1602,1,87,4638.54,2412.41,111.88,30.17,22,10
1603,1,595,4662.42,2441.32,51.54,20.11,22,11
1604,1,602,4636.03,2461.43,101.82,31.43,22,12
1605,1,184,4662.42,2489.09,86.74,64.11,22,13
1606,1,607,4638.54,2497.89,26.4,52.8,22,14
1607,1,181,4673.74,2554.46,67.88,81.71,22,15
1608,1,462,4633.51,2558.23,40.23,80.45,22,16
1609,1,595,4656.14,2637.42,38.97,18.86,22,17
1610,1,595,4700.14,2642.45,36.45,15.09,22,18
1611,1,602,4642.31,2658.79,105.59,31.43,22,19
1612,1,560,4629.74,2688.96,129.48,51.54,22,20
1613,1,34,4641.05,2743.02,103.08,89.25,22,21
1614,1,388,4641.05,2832.27,110.63,16.34,22,22
1615,1,311,4632.26,2849.87,111.87,32.68,22,23
1617,1,607,4657.4,2876.27,23.88,32.68,22,24
1616,1,595,4701.39,2888.84,33.94,12.57,22,25
1619,1,537,4677.51,2906.43,32.68,42.75,22,26
1620,1,537,4638.54,2908.95,40.23,45.25,22,27
1618,1,537,4702.65,2910.21,35.2,42.74,22,28
1622,1,547,4672.48,2950.43,31.43,31.43,22,29
1623,1,547,4641.05,2951.69,27.66,31.43,22,30
1621,1,547,4706.42,2952.95,36.46,28.91,22,31
1625,1,547,4654.88,2984.37,37.71,33.94,22,32
1624,1,547,4697.62,2988.14,33.94,28.92,22,33
1626,1,212,4639.8,3014.54,108.1,100.57,22,34
1627,1,78,4657.4,3106.31,81.71,46.51,22,35
1628,1,353,4644.83,3154.08,109.36,20.11,22,36
1629,1,121,4652.37,3166.65,103.08,50.28,22,37
1630,1,388,4639.8,3218.19,121.93,17.6,22,38
1631,1,177,4633.51,3239.56,126.97,86.73,22,39
1632,1,242,4643.57,3303.67,108.11,79.19,22,40
1633,1,595,4711.45,3343.89,35.2,20.12,22,41
1501,1,294,4579.46,1738.62,37.71,74.17,23,0
1585,1,104,4620.72,1805.57,111.98,47.99,23,1
1586,1,542,4620.72,1850.01,106.65,33.77,23,2
1587,1,353,4620.72,1882.0,122.64,19.55,23,3
1589,1,608,4613.4,1898.27,87.99,74.17,23,4
1505,1,621,4527.92,1922.16,80.45,42.74,23,5
1591,1,595,4624.71,1981.24,47.77,21.37,23,6
1592,1,193,4608.37,2045.35,130.74,81.71,23,7
1595,1,560,4619.68,2148.43,111.88,50.28,23,8
1532,1,621,4530.02,2285.49,83.65,45.14,23,9
1600,1,104,4624.71,2314.36,111.88,37.71,23,10
1536,1,13,4526.04,2505.89,103.56,88.96,23,11
1537,1,87,4527.1,2591.65,107.63,32.0,23,12
1538,1,353,4527.1,2626.56,106.18,16.0,23,13
1539,1,542,4527.37,2640.0,110.0,29.33,23,14
1540,1,87,4530.52,2673.52,114.18,27.24,23,15
1541,1,621,4540.99,2703.9,88.0,45.05,23,16
1542,1,602,4534.71,2751.04,97.42,30.38,23,17
1543,1,561,4527.37,2792.94,122.57,50.28,23,18
1546,1,87,4528.42,3016.07,109.99,31.43,23,19
1547,1,353,4532.61,3048.55,100.57,14.66,23,20
1548,1,353,4536.8,3065.31,106.85,15.71,23,21
1549,1,448,4591.27,3083.11,52.38,93.24,23,22
1550,1,607,4548.32,3104.07,24.1,58.66,23,23
1551,1,388,4525.28,3180.54,127.8,12.57,23,24
1553,1,209,4527.37,3239.2,115.23,77.52,23,25
1554,1,209,4538.9,3305.2,106.85,78.56,23,26
1502,1,242,4500.26,1719.77,115.65,90.51,24,0
1445,1,475,4470.82,1747.83,35.16,63.55,24,1
1446,1,294,4428.9,1755.95,39.21,71.66,24,2
1503,1,13,4514.09,1809.02,104.34,84.22,24,3
1449,1,371,4441.07,1876.29,56.79,41.92,24,4
1504,1,87,4517.86,1895.76,113.14,26.4,24,5
1453,1,622,4437.02,1957.42,68.96,60.85,24,6
1506,1,602,4517.86,1963.64,101.82,33.94,24,7
1507,1,561,4516.61,1998.84,115.65,46.51,24,8
1456,1,586,4441.07,2007.45,28.4,31.1,24,9
1457,1,586,4472.17,2015.56,27.04,24.34,24,10
1508,1,242,4506.55,2032.78,119.42,100.56,24,11
1509,1,13,4507.81,2123.29,108.1,85.48,24,12
1510,1,542,4517.86,2211.28,103.08,26.4,24,13
1511,1,353,4519.12,2240.19,108.11,15.09,24,14
1531,1,87,4519.4,2254.95,108.88,31.87,24,15
1462,1,417,4473.52,2271.12,35.16,59.5,24,16
1533,1,602,4519.4,2329.3,107.55,33.2,24,17
1534,1,561,4519.4,2367.81,124.81,53.11,24,18
1535,1,242,4515.42,2401.0,115.51,110.2,24,19
1467,1,595,4437.02,2473.94,55.43,18.94,24,20
1473,1,462,4477.58,2647.02,39.21,71.67,24,21
1475,1,621,4454.59,2718.69,73.02,40.56,24,22
1544,1,242,4522.14,2830.65,120.46,100.57,24,23
